Name,Date,Transect,Deployment,QAQC_by,Drop_time,Notes,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated
T13D2_20210701.png,2021-07-01,13,2,,1502,,,48.53712,-122.99836,16.25,,,,,,,,1002,461,NEFI,whippo,2021-07-07 17:51:33+00:00
T13D2_20210701.png,2021-07-01,13,2,,1502,,,48.53712,-122.99836,16.25,,,,,,,,1189,1687,BARK,whippo,2021-07-07 17:57:40+00:00
T13D2_20210701.png,2021-07-01,13,2,,1502,,,48.53712,-122.99836,16.25,,,,,,,,1005,1662,BARK,whippo,2021-07-07 17:57:40+00:00
T13D2_20210701.png,2021-07-01,13,2,,1502,,,48.53712,-122.99836,16.25,,,,,,,,1162,2509,OBSC,whippo,2021-07-07 17:57:40+00:00
T13D2_20210701.png,2021-07-01,13,2,,1502,,,48.53712,-122.99836,16.25,,,,,,,,1483,1301,MAENR,whippo,2021-07-07 17:57:40+00:00
T13D2_20210701.png,2021-07-01,13,2,,1502,,,48.53712,-122.99836,16.25,,,,,,,,1533,1355,MAENR,whippo,2021-07-07 17:57:40+00:00
T13D2_20210701.png,2021-07-01,13,2,,1502,,,48.53712,-122.99836,16.25,,,,,,,,1406,2152,RAFI,whippo,2021-07-07 17:57:40+00:00
T13D2_20210701.png,2021-07-01,13,2,,1502,,,48.53712,-122.99836,16.25,,,,,,,,1578,2153,BARK,whippo,2021-07-07 17:57:40+00:00
T13D2_20210701.png,2021-07-01,13,2,,1502,,,48.53712,-122.99836,16.25,,,,,,,,1434,1888,BARK,whippo,2021-07-07 17:57:40+00:00
T13D2_20210701.png,2021-07-01,13,2,,1502,,,48.53712,-122.99836,16.25,,,,,,,,1904,1578,NEFI,whippo,2021-07-07 17:57:40+00:00
T13D2_20210701.png,2021-07-01,13,2,,1502,,,48.53712,-122.99836,16.25,,,,,,,,1791,1468,RAFI,whippo,2021-07-07 17:57:40+00:00
T13D2_20210701.png,2021-07-01,13,2,,1502,,,48.53712,-122.99836,16.25,,,,,,,,1957,1413,NEFI,whippo,2021-07-06 05:23:45+00:00
T13D2_20210701.png,2021-07-01,13,2,,1502,,,48.53712,-122.99836,16.25,,,,,,,,1908,1961,NEFI,whippo,2021-07-07 17:57:40+00:00
T13D2_20210701.png,2021-07-01,13,2,,1502,,,48.53712,-122.99836,16.25,,,,,,,,1951,2043,NEFI,whippo,2021-07-07 17:57:40+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,512,1655,SAMU,sarahtanja,2021-07-07 17:45:14+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,378,1789,SAMU,sarahtanja,2021-07-07 17:45:14+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,535,2098,SAMU,sarahtanja,2021-07-07 17:45:14+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,525,2435,KELP,sarahtanja,2021-07-07 17:45:14+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,650,696,SAMU,sarahtanja,2021-07-07 17:45:14+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,750,1159,SAMU,whippo,2021-07-05 18:54:16+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1225,641,SAMU,whippo,2021-07-05 18:54:16+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1133,1173,SAMU,whippo,2021-07-05 18:54:16+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1083,1336,SAMU,whippo,2021-07-05 18:54:16+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1328,1504,SAMU,whippo,2021-07-05 18:54:16+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1218,1878,KELP,sarahtanja,2021-07-07 17:45:14+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1174,1764,SAMU,whippo,2021-07-05 22:11:35+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1278,2532,OBSC,whippo,2021-07-05 22:11:35+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1221,2546,OBSC,whippo,2021-07-05 22:11:35+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1702,500,SAMU,whippo,2021-07-05 22:11:35+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1351,807,SAMU,whippo,2021-07-05 22:11:35+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1570,563,SAMU,whippo,2021-07-05 22:11:35+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1559,935,SAMU,whippo,2021-07-05 22:11:35+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1578,1520,SAMU,whippo,2021-07-05 22:11:35+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1630,1766,KELP,sarahtanja,2021-07-07 17:45:14+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1357,2036,SAMU,whippo,2021-07-05 22:11:35+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1606,1999,KELP,sarahtanja,2021-07-07 17:45:14+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1739,784,SAMU,sarahtanja,2021-07-07 17:45:13+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1790,1989,KELP,sarahtanja,2021-07-07 17:45:13+00:00
T18D1_20210701.png,2021-07-01,18,1,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1846,2572,KELP,sarahtanja,2021-07-07 17:45:13+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,469,464,KELP,sarahtanja,2021-07-07 19:02:01+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,427,902,KELP,sarahtanja,2021-07-07 19:02:01+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,271,938,KELP,sarahtanja,2021-07-07 19:02:01+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,287,1348,NEFI,sarahtanja,2021-07-07 19:02:00+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,391,2083,NEFI,sarahtanja,2021-07-07 19:02:00+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,344,2129,NEFI,sarahtanja,2021-07-07 19:02:00+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,521,1847,NEFI,sarahtanja,2021-07-07 19:02:00+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,360,2532,OBSC,sarahtanja,2021-07-07 17:59:05+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,381,2413,OBSC,sarahtanja,2021-07-07 17:59:05+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,312,2328,OBSC,sarahtanja,2021-07-07 17:59:05+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,747,485,KELP,sarahtanja,2021-07-07 19:02:00+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,835,2600,SAMU,sarahtanja,2021-07-07 17:59:05+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1243,518,KELP,sarahtanja,2021-07-07 17:59:05+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1112,635,KELP,sarahtanja,2021-07-07 19:02:00+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1103,1242,RAFI,sarahtanja,2021-07-07 17:59:05+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1111,1585,MGSU,sarahtanja,2021-07-07 17:59:05+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1282,1452,RAFI,sarahtanja,2021-07-07 17:59:05+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1009,1955,NEFI,sarahtanja,2021-07-07 19:02:00+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1621,1354,MGSU,sarahtanja,2021-07-07 19:02:00+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1417,1374,OBSC,sarahtanja,2021-07-07 19:02:00+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1973,678,KELP,sarahtanja,2021-07-07 19:02:00+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1888,965,KELP,sarahtanja,2021-07-07 19:02:00+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1992,1532,NEFI,sarahtanja,2021-07-07 19:02:00+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,1773,2491,NEFI,sarahtanja,2021-07-07 19:02:00+00:00
T18D1-2_20210701.png,2021-07-01,18,1-2,,1435,,,48.53569,-122.9978,3.5,,,,,,,,2016,2294,NEFI,sarahtanja,2021-07-07 19:02:00+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,476,1047,MGSU,sarahtanja,2021-07-07 18:05:53+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,494,1153,MGSU,sarahtanja,2021-07-07 18:05:53+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,366,1385,MGSU,sarahtanja,2021-07-07 18:05:53+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,340,1747,MGSU,sarahtanja,2021-07-07 18:05:53+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,578,1998,MGSU,sarahtanja,2021-07-07 18:05:53+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,741,854,MGSU,sarahtanja,2021-07-07 18:05:53+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,606,633,MGSU,sarahtanja,2021-07-07 18:05:53+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,845,1182,MGSU,sarahtanja,2021-07-07 18:05:53+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,781,1689,MGSU,sarahtanja,2021-07-07 18:05:53+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,609,1344,MGSU,sarahtanja,2021-07-07 18:05:53+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,800,2054,MGSU,sarahtanja,2021-07-07 18:05:53+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,616,2327,OBSC,sarahtanja,2021-07-07 18:05:53+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,840,2480,OBSC,sarahtanja,2021-07-07 18:05:53+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,1213,1725,RAFI,sarahtanja,2021-07-07 18:05:53+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,1234,2481,OBSC,sarahtanja,2021-07-07 18:05:52+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,1313,2371,OBSC,sarahtanja,2021-07-07 18:05:52+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,1582,981,MGSU,sarahtanja,2021-07-07 18:05:52+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,1634,1491,MGSU,sarahtanja,2021-07-07 18:05:52+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,1505,1748,MGSU,sarahtanja,2021-07-07 18:05:52+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,1663,2491,OBSC,sarahtanja,2021-07-07 18:05:52+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,2030,855,MGSU,sarahtanja,2021-07-07 18:05:52+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,2035,792,MGSU,sarahtanja,2021-07-07 18:05:52+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,2003,1145,RAFI,sarahtanja,2021-07-07 18:05:52+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,1753,1153,MGSU,sarahtanja,2021-07-07 18:05:52+00:00
T18D2_20210701.png,2021-07-01,18,2,,1440,,,48.53560,-122.99751,30,,,,,,,,1926,2604,MGSU,sarahtanja,2021-07-07 18:05:52+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,468,960,NEFI,whippo,2021-07-07 18:00:25+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,850,1242,NEFI,whippo,2021-07-07 18:00:25+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,777,1727,NEFI,whippo,2021-07-07 18:00:25+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,788,1436,NEFI,whippo,2021-07-07 18:00:25+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,732,2159,NEFI,whippo,2021-07-07 18:00:25+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,916,2490,NEFI,whippo,2021-07-07 18:00:25+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,1117,880,NEFI,whippo,2021-07-07 18:00:25+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,1066,1222,NEFI,whippo,2021-07-07 18:00:25+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,1338,612,NEFI,whippo,2021-07-07 18:00:25+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,1588,696,NEFI,whippo,2021-07-07 18:00:25+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,1629,984,NEFI,whippo,2021-07-07 18:00:25+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,1700,1223,NEFI,whippo,2021-07-07 18:00:25+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,1365,1526,NEFI,whippo,2021-07-07 18:00:25+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,1400,1713,NEFI,whippo,2021-07-07 18:00:25+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,1606,1518,NEFI,whippo,2021-07-07 18:00:25+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,1698,2299,NEFI,whippo,2021-07-07 18:00:25+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,1563,2517,OBSC,whippo,2021-07-07 18:00:25+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,1414,2518,OBSC,whippo,2021-07-07 18:00:25+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,1736,797,NEFI,whippo,2021-07-07 18:00:25+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,1720,767,NEFI,whippo,2021-07-07 18:00:25+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,1958,1506,NEFI,whippo,2021-07-07 18:00:25+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,1840,1812,NEFI,whippo,2021-07-07 18:00:25+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,1764,2301,NEFI,whippo,2021-07-07 18:00:25+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,1849,2552,NEFI,whippo,2021-07-07 18:00:25+00:00
T33D1_20210701.png,2021-07-01,33,1,,1445,,,48.53617,-122.99773,8.25,,,,,,,,1942,2436,NEFI,whippo,2021-07-07 18:00:25+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,441,583,MGSU,sarahtanja,2021-07-07 18:22:38+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,249,711,MGSU,sarahtanja,2021-07-07 18:22:38+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,513,975,RAFI,sarahtanja,2021-07-07 18:22:38+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,507,1391,MGSU,sarahtanja,2021-07-07 18:22:38+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,558,2059,HASH,sarahtanja,2021-07-07 18:22:38+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,294,1773,HASH,sarahtanja,2021-07-07 18:22:38+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,873,1363,MGSU,sarahtanja,2021-07-07 18:22:38+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,657,2227,HASH,sarahtanja,2021-07-07 18:22:38+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,628,2189,HASH,sarahtanja,2021-07-07 18:22:38+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1229,588,UBS,sarahtanja,2021-07-07 18:22:38+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1331,899,CHCA,sarahtanja,2021-07-07 18:24:18+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1148,1270,MGSU,sarahtanja,2021-07-07 18:24:18+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,974,1647,HASH,sarahtanja,2021-07-07 18:24:18+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1312,2124,RAFI,sarahtanja,2021-07-07 18:24:18+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1480,1798,MGSU,sarahtanja,2021-07-07 18:24:18+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1647,2071,MGSU,sarahtanja,2021-07-07 18:24:18+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1389,1862,RAFI,sarahtanja,2021-07-07 18:24:18+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1890,570,ULVA,sarahtanja,2021-07-07 18:24:18+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,2028,1194,ULVA,sarahtanja,2021-07-07 18:24:18+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1712,1290,MGSU,sarahtanja,2021-07-07 18:24:18+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1769,1210,RAFI,sarahtanja,2021-07-07 18:24:18+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1949,1212,RAFI,sarahtanja,2021-07-07 18:24:18+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1863,1457,RAFI,sarahtanja,2021-07-07 18:24:18+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1794,1660,RAFI,sarahtanja,2021-07-07 18:24:18+00:00
T33D2_20210701.png,2021-07-01,33,2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1888,2360,MGSU,sarahtanja,2021-07-07 18:24:18+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,431,1285,HASH,mcmahsta,2021-07-07 18:22:05+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,311,963,HASH,mcmahsta,2021-07-07 18:22:05+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,444,915,HASH,mcmahsta,2021-07-07 18:22:05+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,489,2365,HASH,mcmahsta,2021-07-07 18:22:05+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,786,760,HASH,mcmahsta,2021-07-07 18:22:05+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,619,1207,HASH,mcmahsta,2021-07-07 18:22:05+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,860,896,HASH,mcmahsta,2021-07-07 18:22:05+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,684,1549,HASH,mcmahsta,2021-07-07 18:22:05+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,633,2517,OBSC,mcmahsta,2021-07-07 18:22:05+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,755,2406,HASH,mcmahsta,2021-07-07 18:22:05+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1081,523,HASH,mcmahsta,2021-07-07 18:22:05+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1027,1032,HASH,mcmahsta,2021-07-07 18:22:05+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1306,2288,HASH,mcmahsta,2021-07-07 18:22:05+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1622,811,HASH,mcmahsta,2021-07-07 18:22:05+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1399,643,HASH,mcmahsta,2021-07-07 18:22:05+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1482,673,HASH,mcmahsta,2021-07-07 18:22:05+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1516,1309,HASH,mcmahsta,2021-07-07 18:22:05+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1428,1633,HASH,mcmahsta,2021-07-07 18:22:05+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1345,2446,OBSC,mcmahsta,2021-07-07 18:22:05+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1758,1618,HASH,mcmahsta,2021-07-07 18:22:05+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1792,1383,HASH,mcmahsta,2021-07-07 18:22:05+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,2006,1627,HASH,mcmahsta,2021-07-07 18:22:05+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1974,1979,HASH,mcmahsta,2021-07-07 18:22:05+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1704,1977,HASH,mcmahsta,2021-07-07 18:22:05+00:00
T33D2-2_20210701.png,2021-07-01,33,2-2,,1448,,,48.53621,-122.99760,13.5,,,,,,,,1742,2223,HASH,mcmahsta,2021-07-07 18:22:05+00:00
T33D3_20210701.png,2021-07-01,33,3,,1451,,,48.53621,-122.99737,16.5,,,,,,,,399,595,NEFI,whippo,2021-07-06 05:24:58+00:00
